v1	V(n002)*I(V1)	I(V1)
4.735999999999642e-001	2.897743e-001	6.118545e-001
4.736999999999642e-001	2.896747e-001	6.115151e-001
4.737999999999641e-001	2.895747e-001	6.111750e-001
4.738999999999641e-001	2.894743e-001	6.108342e-001
4.739999999999641e-001	2.893735e-001	6.104926e-001
4.740999999999641e-001	2.892723e-001	6.101503e-001
4.741999999999641e-001	2.891707e-001	6.098074e-001
4.742999999999641e-001	2.890686e-001	6.094636e-001
4.743999999999641e-001	2.889662e-001	6.091192e-001
4.744999999999641e-001	2.888633e-001	6.087741e-001
4.745999999999641e-001	2.887600e-001	6.084282e-001
4.746999999999640e-001	2.886563e-001	6.080816e-001
4.747999999999640e-001	2.885522e-001	6.077343e-001
4.748999999999640e-001	2.884477e-001	6.073862e-001
4.749999999999640e-001	2.883428e-001	6.070374e-001
4.750999999999640e-001	2.882374e-001	6.066879e-001
4.751999999999640e-001	2.881317e-001	6.063377e-001
4.752999999999640e-001	2.880255e-001	6.059867e-001
4.753999999999640e-001	2.879189e-001	6.056350e-001
4.754999999999640e-001	2.878118e-001	6.052825e-001
4.755999999999639e-001	2.877044e-001	6.049294e-001
4.756999999999639e-001	2.875965e-001	6.045755e-001
4.757999999999639e-001	2.874883e-001	6.042208e-001
4.758999999999639e-001	2.873796e-001	6.038654e-001
4.759999999999639e-001	2.872704e-001	6.035093e-001
4.760999999999639e-001	2.871609e-001	6.031525e-001
4.761999999999639e-001	2.870509e-001	6.027948e-001
4.762999999999639e-001	2.869405e-001	6.024365e-001
4.763999999999639e-001	2.868297e-001	6.020774e-001
4.764999999999638e-001	2.867184e-001	6.017176e-001
4.765999999999638e-001	2.866067e-001	6.013570e-001
4.766999999999638e-001	2.864946e-001	6.009957e-001
4.767999999999638e-001	2.863821e-001	6.006336e-001
4.768999999999638e-001	2.862691e-001	6.002707e-001
4.769999999999638e-001	2.861557e-001	5.999072e-001
4.770999999999638e-001	2.860419e-001	5.995429e-001
4.771999999999638e-001	2.859276e-001	5.991778e-001
4.772999999999638e-001	2.858129e-001	5.988119e-001
4.773999999999637e-001	2.856978e-001	5.984454e-001
4.774999999999637e-001	2.855822e-001	5.980780e-001
4.775999999999637e-001	2.854663e-001	5.977099e-001
4.776999999999637e-001	2.853498e-001	5.973411e-001
4.777999999999637e-001	2.852330e-001	5.969715e-001
4.778999999999637e-001	2.851156e-001	5.966011e-001
4.779999999999637e-001	2.849979e-001	5.962300e-001
4.780999999999637e-001	2.848797e-001	5.958580e-001
4.781999999999637e-001	2.847611e-001	5.954854e-001
4.782999999999636e-001	2.846421e-001	5.951120e-001
4.783999999999636e-001	2.845225e-001	5.947378e-001
4.784999999999636e-001	2.844026e-001	5.943629e-001
4.785999999999636e-001	2.842822e-001	5.939871e-001
4.786999999999636e-001	2.841614e-001	5.936106e-001
4.787999999999636e-001	2.840402e-001	5.932334e-001
4.788999999999636e-001	2.839184e-001	5.928553e-001
4.789999999999636e-001	2.837963e-001	5.924765e-001
4.790999999999636e-001	2.836737e-001	5.920970e-001
4.791999999999635e-001	2.835506e-001	5.917166e-001
4.792999999999635e-001	2.834271e-001	5.913355e-001
4.793999999999635e-001	2.833032e-001	5.909536e-001
4.794999999999635e-001	2.831788e-001	5.905710e-001
4.795999999999635e-001	2.830539e-001	5.901875e-001
4.796999999999635e-001	2.829286e-001	5.898033e-001
4.797999999999635e-001	2.828029e-001	5.894183e-001
4.798999999999635e-001	2.826767e-001	5.890325e-001
4.799999999999635e-001	2.825500e-001	5.886459e-001
4.800999999999634e-001	2.824229e-001	5.882586e-001
4.801999999999634e-001	2.822954e-001	5.878704e-001
4.802999999999634e-001	2.821674e-001	5.874815e-001
4.803999999999634e-001	2.820389e-001	5.870918e-001
4.804999999999634e-001	2.819100e-001	5.867013e-001
4.805999999999634e-001	2.817806e-001	5.863100e-001
4.806999999999634e-001	2.816508e-001	5.859179e-001
4.807999999999634e-001	2.815205e-001	5.855251e-001
4.808999999999634e-001	2.813897e-001	5.851314e-001
4.809999999999634e-001	2.812585e-001	5.847369e-001
4.810999999999633e-001	2.811268e-001	5.843417e-001
4.811999999999633e-001	2.809947e-001	5.839457e-001
4.812999999999633e-001	2.808621e-001	5.835488e-001
4.813999999999633e-001	2.807290e-001	5.831512e-001
4.814999999999633e-001	2.805955e-001	5.827528e-001
4.815999999999633e-001	2.804615e-001	5.823535e-001
4.816999999999633e-001	2.803270e-001	5.819535e-001
4.817999999999633e-001	2.801921e-001	5.815527e-001
4.818999999999633e-001	2.800567e-001	5.811511e-001
4.819999999999632e-001	2.799208e-001	5.807486e-001
4.820999999999632e-001	2.797845e-001	5.803454e-001
4.821999999999632e-001	2.796477e-001	5.799413e-001
4.822999999999632e-001	2.795105e-001	5.795365e-001
4.823999999999632e-001	2.793727e-001	5.791308e-001
4.824999999999632e-001	2.792345e-001	5.787243e-001
4.825999999999632e-001	2.790958e-001	5.783170e-001
4.826999999999632e-001	2.789567e-001	5.779090e-001
4.827999999999632e-001	2.788171e-001	5.775001e-001
4.828999999999631e-001	2.786769e-001	5.770904e-001
4.829999999999631e-001	2.785364e-001	5.766798e-001
4.830999999999631e-001	2.783953e-001	5.762685e-001
4.831999999999631e-001	2.782538e-001	5.758563e-001
4.832999999999631e-001	2.781118e-001	5.754434e-001
4.833999999999631e-001	2.779693e-001	5.750296e-001
4.834999999999631e-001	2.778263e-001	5.746149e-001
4.835999999999631e-001	2.776829e-001	5.741995e-001
4.836999999999631e-001	2.775390e-001	5.737833e-001
4.837999999999630e-001	2.773946e-001	5.733662e-001
4.838999999999630e-001	2.772497e-001	5.729483e-001
4.839999999999630e-001	2.771043e-001	5.725296e-001
4.840999999999630e-001	2.769585e-001	5.721100e-001
4.841999999999630e-001	2.768121e-001	5.716897e-001
4.842999999999630e-001	2.766653e-001	5.712684e-001
4.843999999999630e-001	2.765180e-001	5.708464e-001
4.844999999999630e-001	2.763702e-001	5.704235e-001
4.845999999999630e-001	2.762219e-001	5.699999e-001
4.846999999999629e-001	2.760731e-001	5.695753e-001
4.847999999999629e-001	2.759239e-001	5.691500e-001
4.848999999999629e-001	2.757742e-001	5.687238e-001
4.849999999999629e-001	2.756240e-001	5.682968e-001
4.850999999999629e-001	2.754732e-001	5.678689e-001
4.851999999999629e-001	2.753220e-001	5.674402e-001
4.852999999999629e-001	2.751703e-001	5.670107e-001
4.853999999999629e-001	2.750181e-001	5.665803e-001
4.854999999999629e-001	2.748654e-001	5.661491e-001
4.855999999999628e-001	2.747122e-001	5.657170e-001
4.856999999999628e-001	2.745585e-001	5.652841e-001
4.857999999999628e-001	2.744043e-001	5.648504e-001
4.858999999999628e-001	2.742497e-001	5.644158e-001
4.859999999999628e-001	2.740945e-001	5.639804e-001
4.860999999999628e-001	2.739388e-001	5.635441e-001
4.861999999999628e-001	2.737826e-001	5.631070e-001
4.862999999999628e-001	2.736259e-001	5.626690e-001
4.863999999999628e-001	2.734688e-001	5.622302e-001
4.864999999999627e-001	2.733111e-001	5.617905e-001
4.865999999999627e-001	2.731529e-001	5.613500e-001
4.866999999999627e-001	2.729942e-001	5.609086e-001
4.867999999999627e-001	2.728350e-001	5.604664e-001
4.868999999999627e-001	2.726753e-001	5.600233e-001
4.869999999999627e-001	2.725151e-001	5.595794e-001
4.870999999999627e-001	2.723545e-001	5.591346e-001
4.871999999999627e-001	2.721932e-001	5.586889e-001
4.872999999999627e-001	2.720315e-001	5.582424e-001
4.873999999999626e-001	2.718693e-001	5.577951e-001
4.874999999999626e-001	2.717066e-001	5.573469e-001
4.875999999999626e-001	2.715433e-001	5.568978e-001
4.876999999999626e-001	2.713796e-001	5.564478e-001
4.877999999999626e-001	2.712153e-001	5.559970e-001
4.878999999999626e-001	2.710506e-001	5.555453e-001
4.879999999999626e-001	2.708853e-001	5.550928e-001
4.880999999999626e-001	2.707195e-001	5.546394e-001
4.881999999999626e-001	2.705532e-001	5.541851e-001
4.882999999999625e-001	2.703863e-001	5.537300e-001
4.883999999999625e-001	2.702190e-001	5.532739e-001
4.884999999999625e-001	2.700511e-001	5.528170e-001
4.885999999999625e-001	2.698827e-001	5.523593e-001
4.886999999999625e-001	2.697139e-001	5.519007e-001
4.887999999999625e-001	2.695444e-001	5.514412e-001
4.888999999999625e-001	2.693745e-001	5.509808e-001
4.889999999999625e-001	2.692040e-001	5.505195e-001
4.890999999999625e-001	2.690331e-001	5.500574e-001
4.891999999999624e-001	2.688616e-001	5.495944e-001
4.892999999999624e-001	2.686896e-001	5.491306e-001
4.893999999999624e-001	2.685170e-001	5.486658e-001
4.894999999999624e-001	2.683440e-001	5.482001e-001
4.895999999999624e-001	2.681704e-001	5.477336e-001
4.896999999999624e-001	2.679962e-001	5.472662e-001
4.897999999999624e-001	2.678216e-001	5.467979e-001
4.898999999999624e-001	2.676464e-001	5.463287e-001
4.899999999999624e-001	2.674708e-001	5.458587e-001
4.900999999999623e-001	2.672945e-001	5.453877e-001
4.901999999999623e-001	2.671178e-001	5.449159e-001
4.902999999999623e-001	2.669405e-001	5.444432e-001
4.903999999999623e-001	2.667627e-001	5.439696e-001
4.904999999999623e-001	2.665843e-001	5.434951e-001
4.905999999999623e-001	2.664055e-001	5.430197e-001
4.906999999999623e-001	2.662261e-001	5.425434e-001
4.907999999999623e-001	2.660461e-001	5.420662e-001
4.908999999999623e-001	2.658656e-001	5.415882e-001
4.909999999999622e-001	2.656846e-001	5.411092e-001
4.910999999999622e-001	2.655031e-001	5.406293e-001
4.911999999999622e-001	2.653210e-001	5.401486e-001
4.912999999999622e-001	2.651384e-001	5.396670e-001
4.913999999999622e-001	2.649552e-001	5.391844e-001
4.914999999999622e-001	2.647715e-001	5.387009e-001
4.915999999999622e-001	2.645873e-001	5.382166e-001
4.916999999999622e-001	2.644025e-001	5.377313e-001
4.917999999999622e-001	2.642172e-001	5.372452e-001
4.918999999999622e-001	2.640313e-001	5.367581e-001
4.919999999999621e-001	2.638449e-001	5.362701e-001
4.920999999999621e-001	2.636580e-001	5.357813e-001
4.921999999999621e-001	2.634705e-001	5.352915e-001
4.922999999999621e-001	2.632824e-001	5.348008e-001
4.923999999999621e-001	2.630938e-001	5.343092e-001
4.924999999999621e-001	2.629048e-001	5.338168e-001
4.925999999999621e-001	2.627151e-001	5.333233e-001
4.926999999999621e-001	2.625248e-001	5.328290e-001
4.927999999999621e-001	2.623341e-001	5.323338e-001
4.928999999999620e-001	2.621428e-001	5.318376e-001
4.929999999999620e-001	2.619509e-001	5.313405e-001
4.930999999999620e-001	2.617585e-001	5.308426e-001
4.931999999999620e-001	2.615655e-001	5.303437e-001
4.932999999999620e-001	2.613720e-001	5.298439e-001
4.933999999999620e-001	2.611779e-001	5.293431e-001
4.934999999999620e-001	2.609833e-001	5.288415e-001
4.935999999999620e-001	2.607881e-001	5.283390e-001
4.936999999999620e-001	2.605924e-001	5.278355e-001
4.937999999999619e-001	2.603961e-001	5.273311e-001
4.938999999999619e-001	2.601992e-001	5.268257e-001
4.939999999999619e-001	2.600018e-001	5.263195e-001
4.940999999999619e-001	2.598039e-001	5.258123e-001
4.941999999999619e-001	2.596053e-001	5.253042e-001
4.942999999999619e-001	2.594063e-001	5.247952e-001
4.943999999999619e-001	2.592066e-001	5.242852e-001
4.944999999999619e-001	2.590064e-001	5.237743e-001
4.945999999999619e-001	2.588056e-001	5.232625e-001
4.946999999999618e-001	2.586043e-001	5.227498e-001
4.947999999999618e-001	2.584024e-001	5.222361e-001
4.948999999999618e-001	2.582000e-001	5.217215e-001
4.949999999999618e-001	2.579970e-001	5.212060e-001
4.950999999999618e-001	2.577934e-001	5.206895e-001
4.951999999999618e-001	2.575892e-001	5.201721e-001
4.952999999999618e-001	2.573845e-001	5.196538e-001
4.953999999999618e-001	2.571792e-001	5.191345e-001
4.954999999999618e-001	2.569734e-001	5.186143e-001
4.955999999999617e-001	2.567670e-001	5.180932e-001
4.956999999999617e-001	2.565600e-001	5.175710e-001
4.957999999999617e-001	2.563524e-001	5.170480e-001
4.958999999999617e-001	2.561443e-001	5.165241e-001
4.959999999999617e-001	2.559356e-001	5.159991e-001
4.960999999999617e-001	2.557263e-001	5.154733e-001
4.961999999999617e-001	2.555165e-001	5.149465e-001
4.962999999999617e-001	2.553060e-001	5.144188e-001
4.963999999999617e-001	2.550950e-001	5.138901e-001
4.964999999999616e-001	2.548835e-001	5.133604e-001
4.965999999999616e-001	2.546713e-001	5.128299e-001
4.966999999999616e-001	2.544586e-001	5.122983e-001
4.967999999999616e-001	2.542453e-001	5.117659e-001
4.968999999999616e-001	2.540314e-001	5.112325e-001
4.969999999999616e-001	2.538170e-001	5.106981e-001
4.970999999999616e-001	2.536019e-001	5.101628e-001
4.971999999999616e-001	2.533863e-001	5.096265e-001
4.972999999999616e-001	2.531701e-001	5.090893e-001
4.973999999999615e-001	2.529533e-001	5.085511e-001
4.974999999999615e-001	2.527360e-001	5.080120e-001
4.975999999999615e-001	2.525180e-001	5.074719e-001
4.976999999999615e-001	2.522995e-001	5.069308e-001
4.977999999999615e-001	2.520804e-001	5.063888e-001
4.978999999999615e-001	2.518607e-001	5.058459e-001
4.979999999999615e-001	2.516404e-001	5.053020e-001
4.980999999999615e-001	2.514195e-001	5.047571e-001
4.981999999999615e-001	2.511980e-001	5.042112e-001
4.982999999999614e-001	2.509760e-001	5.036644e-001
4.983999999999614e-001	2.507533e-001	5.031167e-001
4.984999999999614e-001	2.505301e-001	5.025679e-001
4.985999999999614e-001	2.503063e-001	5.020183e-001
4.986999999999614e-001	2.500819e-001	5.014676e-001
4.987999999999614e-001	2.498569e-001	5.009160e-001
4.988999999999614e-001	2.496313e-001	5.003634e-001
4.989999999999614e-001	2.494051e-001	4.998098e-001
4.990999999999614e-001	2.491783e-001	4.992553e-001
4.991999999999613e-001	2.489510e-001	4.986998e-001
4.992999999999613e-001	2.487230e-001	4.981434e-001
4.993999999999613e-001	2.484944e-001	4.975860e-001
4.994999999999613e-001	2.482653e-001	4.970275e-001
4.995999999999613e-001	2.480355e-001	4.964682e-001
4.996999999999613e-001	2.478051e-001	4.959078e-001
4.997999999999613e-001	2.475742e-001	4.953465e-001
4.998999999999613e-001	2.473426e-001	4.947842e-001
4.999999999999613e-001	2.471105e-001	4.942209e-001
5.000999999999612e-001	2.468777e-001	4.936567e-001
5.001999999999612e-001	2.466443e-001	4.930915e-001
5.002999999999612e-001	2.464104e-001	4.925252e-001
5.003999999999612e-001	2.461758e-001	4.919581e-001
5.004999999999612e-001	2.459407e-001	4.913899e-001
5.005999999999612e-001	2.457049e-001	4.908208e-001
5.006999999999612e-001	2.454685e-001	4.902506e-001
5.007999999999612e-001	2.452315e-001	4.896795e-001
5.008999999999612e-001	2.449939e-001	4.891075e-001
5.009999999999611e-001	2.447557e-001	4.885344e-001
5.010999999999611e-001	2.445169e-001	4.879603e-001
5.011999999999611e-001	2.442775e-001	4.873853e-001
5.012999999999611e-001	2.440375e-001	4.868093e-001
5.013999999999611e-001	2.437968e-001	4.862323e-001
5.014999999999611e-001	2.435556e-001	4.856542e-001
5.015999999999611e-001	2.433138e-001	4.850752e-001
5.016999999999611e-001	2.430713e-001	4.844953e-001
5.017999999999611e-001	2.428282e-001	4.839143e-001
5.018999999999610e-001	2.425845e-001	4.833323e-001
5.019999999999610e-001	2.423402e-001	4.827494e-001
5.020999999999610e-001	2.420953e-001	4.821655e-001
5.021999999999610e-001	2.418497e-001	4.815805e-001
5.022999999999610e-001	2.416036e-001	4.809946e-001
5.023999999999610e-001	2.413568e-001	4.804077e-001
5.024999999999610e-001	2.411094e-001	4.798197e-001
5.025999999999610e-001	2.408614e-001	4.792308e-001
5.026999999999610e-001	2.406128e-001	4.786409e-001
5.027999999999609e-001	2.403635e-001	4.780500e-001
5.028999999999609e-001	2.401137e-001	4.774581e-001
5.029999999999609e-001	2.398632e-001	4.768652e-001
5.030999999999609e-001	2.396121e-001	4.762713e-001
5.031999999999609e-001	2.393604e-001	4.756764e-001
5.032999999999609e-001	2.391080e-001	4.750805e-001
5.033999999999609e-001	2.388550e-001	4.744835e-001
5.034999999999609e-001	2.386014e-001	4.738857e-001
5.035999999999609e-001	2.383472e-001	4.732867e-001
5.036999999999609e-001	2.380923e-001	4.726868e-001
5.037999999999608e-001	2.378369e-001	4.720859e-001
5.038999999999608e-001	2.375808e-001	4.714839e-001
5.039999999999608e-001	2.373240e-001	4.708810e-001
5.040999999999608e-001	2.370667e-001	4.702771e-001
5.041999999999608e-001	2.368087e-001	4.696721e-001
5.042999999999608e-001	2.365501e-001	4.690661e-001
5.043999999999608e-001	2.362908e-001	4.684592e-001
5.044999999999608e-001	2.360309e-001	4.678512e-001
5.045999999999608e-001	2.357704e-001	4.672422e-001
5.046999999999607e-001	2.355093e-001	4.666322e-001
5.047999999999607e-001	2.352475e-001	4.660212e-001
5.048999999999607e-001	2.349851e-001	4.654092e-001
5.049999999999607e-001	2.347220e-001	4.647961e-001
5.050999999999607e-001	2.344584e-001	4.641820e-001
5.051999999999607e-001	2.341941e-001	4.635670e-001
5.052999999999607e-001	2.339291e-001	4.629509e-001
5.053999999999607e-001	2.336635e-001	4.623338e-001
5.054999999999607e-001	2.333973e-001	4.617157e-001
5.055999999999606e-001	2.331304e-001	4.610965e-001
5.056999999999606e-001	2.328629e-001	4.604764e-001
5.057999999999606e-001	2.325948e-001	4.598552e-001
5.058999999999606e-001	2.323260e-001	4.592330e-001
5.059999999999606e-001	2.320565e-001	4.586098e-001
5.060999999999606e-001	2.317865e-001	4.579856e-001
5.061999999999606e-001	2.315158e-001	4.573603e-001
5.062999999999606e-001	2.312444e-001	4.567340e-001
5.063999999999606e-001	2.309724e-001	4.561067e-001
5.064999999999605e-001	2.306998e-001	4.554784e-001
5.065999999999605e-001	2.304265e-001	4.548490e-001
5.066999999999605e-001	2.301526e-001	4.542186e-001
5.067999999999605e-001	2.298780e-001	4.535872e-001
5.068999999999605e-001	2.296028e-001	4.529548e-001
5.069999999999605e-001	2.293269e-001	4.523213e-001
5.070999999999605e-001	2.290504e-001	4.516868e-001
5.071999999999605e-001	2.287732e-001	4.510513e-001
5.072999999999605e-001	2.284954e-001	4.504148e-001
5.073999999999604e-001	2.282169e-001	4.497772e-001
5.074999999999604e-001	2.279378e-001	4.491386e-001
5.075999999999604e-001	2.276581e-001	4.484989e-001
5.076999999999604e-001	2.273777e-001	4.478583e-001
5.077999999999604e-001	2.270966e-001	4.472166e-001
5.078999999999604e-001	2.268148e-001	4.465738e-001
5.079999999999604e-001	2.265325e-001	4.459301e-001
5.080999999999604e-001	2.262494e-001	4.452853e-001
5.081999999999604e-001	2.259657e-001	4.446394e-001
5.082999999999603e-001	2.256814e-001	4.439925e-001
5.083999999999603e-001	2.253964e-001	4.433446e-001
5.084999999999603e-001	2.251107e-001	4.426957e-001
5.085999999999603e-001	2.248244e-001	4.420457e-001
5.086999999999603e-001	2.245375e-001	4.413947e-001
5.087999999999603e-001	2.242498e-001	4.407426e-001
5.088999999999603e-001	2.239615e-001	4.400895e-001
5.089999999999603e-001	2.236726e-001	4.394353e-001
5.090999999999603e-001	2.233830e-001	4.387802e-001
5.091999999999602e-001	2.230927e-001	4.381239e-001
5.092999999999602e-001	2.228018e-001	4.374667e-001
5.093999999999602e-001	2.225102e-001	4.368083e-001
5.094999999999602e-001	2.222179e-001	4.361490e-001
5.095999999999602e-001	2.219250e-001	4.354886e-001
5.096999999999602e-001	2.216314e-001	4.348271e-001
5.097999999999602e-001	2.213372e-001	4.341647e-001
5.098999999999602e-001	2.210422e-001	4.335011e-001
5.099999999999602e-001	2.207466e-001	4.328365e-001
5.100999999999601e-001	2.204504e-001	4.321709e-001
5.101999999999601e-001	2.201535e-001	4.315042e-001
5.102999999999601e-001	2.198559e-001	4.308365e-001
5.103999999999601e-001	2.195576e-001	4.301678e-001
5.104999999999601e-001	2.192587e-001	4.294979e-001
5.105999999999601e-001	2.189591e-001	4.288271e-001
5.106999999999601e-001	2.186588e-001	4.281552e-001
5.107999999999601e-001	2.183579e-001	4.274822e-001
5.108999999999601e-001	2.180563e-001	4.268081e-001
5.109999999999600e-001	2.177540e-001	4.261331e-001
5.110999999999600e-001	2.174510e-001	4.254569e-001
5.111999999999600e-001	2.171474e-001	4.247798e-001
5.112999999999600e-001	2.168431e-001	4.241015e-001
5.113999999999600e-001	2.165381e-001	4.234222e-001
5.114999999999600e-001	2.162325e-001	4.227419e-001
5.115999999999600e-001	2.159262e-001	4.220605e-001
5.116999999999600e-001	2.156191e-001	4.213780e-001
5.117999999999600e-001	2.153115e-001	4.206946e-001
5.118999999999599e-001	2.150031e-001	4.200100e-001
5.119999999999599e-001	2.146941e-001	4.193244e-001
5.120999999999599e-001	2.143843e-001	4.186377e-001
5.121999999999599e-001	2.140740e-001	4.179499e-001
5.122999999999599e-001	2.137629e-001	4.172611e-001
5.123999999999599e-001	2.134511e-001	4.165713e-001
5.124999999999599e-001	2.131387e-001	4.158804e-001
5.125999999999599e-001	2.128256e-001	4.151884e-001
5.126999999999599e-001	2.125118e-001	4.144953e-001
5.127999999999598e-001	2.121973e-001	4.138012e-001
5.128999999999598e-001	2.118821e-001	4.131061e-001
5.129999999999598e-001	2.115663e-001	4.124098e-001
5.130999999999598e-001	2.112497e-001	4.117126e-001
5.131999999999598e-001	2.109325e-001	4.110142e-001
5.132999999999598e-001	2.106146e-001	4.103148e-001
5.133999999999598e-001	2.102960e-001	4.096143e-001
5.134999999999598e-001	2.099767e-001	4.089127e-001
5.135999999999598e-001	2.096567e-001	4.082101e-001
5.136999999999597e-001	2.093361e-001	4.075064e-001
5.137999999999597e-001	2.090147e-001	4.068017e-001
5.138999999999597e-001	2.086927e-001	4.060959e-001
5.139999999999597e-001	2.083700e-001	4.053890e-001
5.140999999999597e-001	2.080465e-001	4.046811e-001
5.141999999999597e-001	2.077224e-001	4.039720e-001
5.142999999999597e-001	2.073976e-001	4.032619e-001
5.143999999999597e-001	2.070721e-001	4.025508e-001
5.144999999999597e-001	2.067459e-001	4.018385e-001
5.145999999999597e-001	2.064190e-001	4.011253e-001
5.146999999999596e-001	2.060915e-001	4.004109e-001
5.147999999999596e-001	2.057632e-001	3.996954e-001
5.148999999999596e-001	2.054343e-001	3.989789e-001
5.149999999999596e-001	2.051046e-001	3.982613e-001
5.150999999999596e-001	2.047742e-001	3.975427e-001
5.151999999999596e-001	2.044432e-001	3.968229e-001
5.152999999999596e-001	2.041114e-001	3.961021e-001
5.153999999999596e-001	2.037790e-001	3.953803e-001
5.154999999999596e-001	2.034458e-001	3.946573e-001
5.155999999999595e-001	2.031120e-001	3.939333e-001
5.156999999999595e-001	2.027774e-001	3.932081e-001
5.157999999999595e-001	2.024422e-001	3.924820e-001
5.158999999999595e-001	2.021063e-001	3.917547e-001
5.159999999999595e-001	2.017696e-001	3.910264e-001
5.160999999999595e-001	2.014323e-001	3.902970e-001
5.161999999999595e-001	2.010942e-001	3.895665e-001
5.162999999999595e-001	2.007555e-001	3.888349e-001
5.163999999999595e-001	2.004160e-001	3.881023e-001
5.164999999999594e-001	2.000758e-001	3.873685e-001
5.165999999999594e-001	1.997350e-001	3.866337e-001
5.166999999999594e-001	1.993934e-001	3.858978e-001
5.167999999999594e-001	1.990511e-001	3.851609e-001
5.168999999999594e-001	1.987082e-001	3.844228e-001
5.169999999999594e-001	1.983645e-001	3.836837e-001
5.170999999999594e-001	1.980201e-001	3.829435e-001
5.171999999999594e-001	1.976750e-001	3.822022e-001
5.172999999999594e-001	1.973292e-001	3.814598e-001
5.173999999999593e-001	1.969827e-001	3.807164e-001
5.174999999999593e-001	1.966354e-001	3.799718e-001
5.175999999999593e-001	1.962875e-001	3.792262e-001
5.176999999999593e-001	1.959388e-001	3.784795e-001
5.177999999999593e-001	1.955895e-001	3.777317e-001
5.178999999999593e-001	1.952394e-001	3.769828e-001
5.179999999999593e-001	1.948886e-001	3.762328e-001
5.180999999999593e-001	1.945371e-001	3.754818e-001
5.181999999999593e-001	1.941849e-001	3.747296e-001
5.182999999999592e-001	1.938320e-001	3.739764e-001
5.183999999999592e-001	1.934783e-001	3.732221e-001
5.184999999999592e-001	1.931240e-001	3.724667e-001
5.185999999999592e-001	1.927689e-001	3.717102e-001
5.186999999999592e-001	1.924131e-001	3.709527e-001
5.187999999999592e-001	1.920566e-001	3.701940e-001
5.188999999999592e-001	1.916994e-001	3.694343e-001
5.189999999999592e-001	1.913415e-001	3.686734e-001
5.190999999999592e-001	1.909829e-001	3.679115e-001
5.191999999999591e-001	1.906235e-001	3.671485e-001
5.192999999999591e-001	1.902634e-001	3.663844e-001
5.193999999999591e-001	1.899026e-001	3.656192e-001
5.194999999999591e-001	1.895411e-001	3.648529e-001
5.195999999999591e-001	1.891788e-001	3.640855e-001
5.196999999999591e-001	1.888159e-001	3.633170e-001
5.197999999999591e-001	1.884522e-001	3.625475e-001
5.198999999999591e-001	1.880878e-001	3.617768e-001
5.199999999999591e-001	1.877226e-001	3.610051e-001
5.200999999999590e-001	1.873568e-001	3.602323e-001
5.201999999999590e-001	1.869902e-001	3.594583e-001
5.202999999999590e-001	1.866229e-001	3.586833e-001
5.203999999999590e-001	1.862549e-001	3.579072e-001
5.204999999999590e-001	1.858862e-001	3.571300e-001
5.205999999999590e-001	1.855167e-001	3.563517e-001
5.206999999999590e-001	1.851465e-001	3.555723e-001
5.207999999999590e-001	1.847756e-001	3.547918e-001
5.208999999999590e-001	1.844039e-001	3.540102e-001
5.209999999999589e-001	1.840316e-001	3.532275e-001
5.210999999999589e-001	1.836584e-001	3.524437e-001
5.211999999999589e-001	1.832846e-001	3.516589e-001
5.212999999999589e-001	1.829101e-001	3.508729e-001
5.213999999999589e-001	1.825347e-001	3.500858e-001
5.214999999999589e-001	1.821587e-001	3.492977e-001
5.215999999999589e-001	1.817820e-001	3.485084e-001
5.216999999999589e-001	1.814045e-001	3.477180e-001
5.217999999999589e-001	1.810263e-001	3.469266e-001
5.218999999999588e-001	1.806474e-001	3.461340e-001
5.219999999999588e-001	1.802677e-001	3.453404e-001
5.220999999999588e-001	1.798873e-001	3.445456e-001
5.221999999999588e-001	1.795061e-001	3.437498e-001
5.222999999999588e-001	1.791243e-001	3.429528e-001
5.223999999999588e-001	1.787417e-001	3.421548e-001
5.224999999999588e-001	1.783583e-001	3.413556e-001
5.225999999999588e-001	1.779742e-001	3.405554e-001
5.226999999999588e-001	1.775894e-001	3.397540e-001
5.227999999999587e-001	1.772039e-001	3.389516e-001
5.228999999999587e-001	1.768176e-001	3.381480e-001
5.229999999999587e-001	1.764306e-001	3.373434e-001
5.230999999999587e-001	1.760428e-001	3.365376e-001
5.231999999999587e-001	1.756543e-001	3.357308e-001
5.232999999999587e-001	1.752651e-001	3.349228e-001
5.233999999999587e-001	1.748751e-001	3.341137e-001
5.234999999999587e-001	1.744844e-001	3.333036e-001
5.235999999999587e-001	1.740930e-001	3.324923e-001
5.236999999999586e-001	1.737008e-001	3.316800e-001
5.237999999999586e-001	1.733079e-001	3.308665e-001
5.238999999999586e-001	1.729142e-001	3.300519e-001
5.239999999999586e-001	1.725198e-001	3.292363e-001
5.240999999999586e-001	1.721246e-001	3.284195e-001
5.241999999999586e-001	1.717288e-001	3.276016e-001
5.242999999999586e-001	1.713321e-001	3.267826e-001
5.243999999999586e-001	1.709348e-001	3.259625e-001
5.244999999999586e-001	1.705366e-001	3.251413e-001
5.245999999999585e-001	1.701378e-001	3.243190e-001
5.246999999999585e-001	1.697382e-001	3.234956e-001
5.247999999999585e-001	1.693378e-001	3.226711e-001
5.248999999999585e-001	1.689367e-001	3.218455e-001
5.249999999999585e-001	1.685349e-001	3.210188e-001
5.250999999999585e-001	1.681323e-001	3.201910e-001
5.251999999999585e-001	1.677289e-001	3.193620e-001
